x,y,z,yaw,pitch,roll
-3.311551018,2.219508636,-4.446677815,-52.98838909,-18.32686679,-3.604251519
1.553862088,-0.035593675,-4.17536542,81.39907085,8.355143744,7.344668036
3.861999341,3.860046237,-2.46509098,53.58724145,20.6471737,-26.13514365
3.737037512,-3.17161267,-4.895363904,-51.16701648,7.812459495,21.86140988
3.510083576,3.122443559,-3.816585388,-50.38390057,27.32140634,15.46167309
3.008017486,3.078105189,-3.155614375,-70.18424595,-29.15053337,14.57003433
2.549491232,3.653188408,-2.887868689,-57.57792043,21.18310209,-0.573375348
0.307677205,0.49000415,-4.804368258,-12.84973505,-42.3849583,3.072595247
-2.480187177,2.249332109,-2.859456445,22.07390836,32.57680213,5.8188129
3.644629964,-2.161558862,-3.570797929,60.3889345,7.813804954,-36.77504172
-0.061768725,1.604724195,-2.677276334,0.999388031,-36.29425982,21.46484394
1.275731791,3.864668843,-2.721730973,84.42539776,-17.29377848,27.08330876
-1.076292089,-2.128284336,-4.552047196,-68.47863367,-41.29518812,37.71210137
1.829879123,-2.907638966,-2.052999363,50.60246747,1.941516467,-2.173792882
1.784794455,2.788787257,-4.483396895,64.59323334,-36.10930677,16.06602976
-2.035661825,3.688477604,-4.563962771,-31.9378671,-10.36688296,18.98852504
2.865652988,3.7618348,-2.115026853,-18.86460921,-4.253078255,-44.92817519
3.904871334,0.49490794,-4.105975465,33.46003775,-29.84111822,34.30890375
0.337671332,-1.079402905,-2.938635118,-15.07642449,32.40531652,-5.240151507
0.966609303,-1.36392497,-4.993111772,27.93704078,-24.50677806,38.24463758
3.445137887,-0.536605251,-2.883691044,42.24495986,-4.555823102,39.30865318
-1.476313073,-1.194165249,-2.150375237,-66.34605107,32.32242237,21.60860048
-2.514909604,-2.310033112,-4.112697364,66.44567207,38.94662759,-43.05773813
2.962869078,2.282595343,-4.20553217,-77.89911227,39.38826728,-1.865418113
1.665199617,-3.633121965,-3.481250961,48.83843585,0.643698007,-17.28611452
-2.423881944,-0.908310341,-4.869854514,-36.71280684,-10.82324947,-7.077511769
0.455430729,-3.168706895,-4.04180712,-71.86179015,-30.41483674,13.4924869
0.481338262,-3.943399965,-4.933312277,13.26973282,-41.94065667,11.82577179
1.377322815,-2.915573656,-4.138854074,-68.93424321,40.43360368,21.54167943
-2.735073783,0.915258513,-3.739088846,69.03319791,-10.96504172,-1.988157483
-0.989466473,3.130993948,-4.031153376,12.43095464,33.04310946,2.465307251
1.239625576,3.99480637,-2.376660258,-13.1706154,-29.3168615,8.738016135
-1.778656989,-1.744203521,-2.195621019,-34.33518329,-37.20535488,13.25990833
1.319421286,0.307584816,-3.156663294,62.9199761,33.24930505,-2.30098797
3.516340913,1.211411699,-2.787978416,-34.18403394,20.25502494,-24.85437392
-1.194487079,-2.40226151,-4.801483234,-25.58301978,2.095232875,-21.74266701
1.87457783,-0.599418124,-3.928509666,53.52481912,31.94012195,-23.63003115
3.137185771,0.151886636,-4.711713603,75.84430683,-35.08298569,-30.30652
3.74818352,-3.791554709,-3.674154471,-47.33843621,20.22382955,19.15618619
-2.595880116,-3.901081615,-4.034546114,9.349113397,-24.86089257,-37.65552416
2.390326386,-0.003533447,-4.186332086,11.98218277,39.3715852,-20.46176641
3.491608827,0.094891356,-3.131651491,-50.93122718,39.14250975,-0.088310247
2.724229562,-2.794854144,-2.967857648,-25.85399191,-23.77013005,-17.71151429
1.333795028,-1.363208718,-4.564207316,-81.00018714,-10.71622681,9.929544689
3.021122546,1.955479416,-3.741541108,50.80089441,8.723491375,-12.28938492
1.080562084,-3.546182633,-2.910881702,-65.45812472,0.428684077,7.426549008
0.87785838,-2.212582359,-2.723066216,67.42191663,44.91118994,32.44818002
3.789154991,-1.660362807,-3.708312962,9.612657528,-43.11856468,8.999801101
3.785026763,3.706462352,-2.16299426,-36.1717553,7.228775202,17.12722931
-3.355454485,3.288421934,-3.877270199,-26.27483273,27.89080218,-9.941566893
0.44007187,-3.047134078,-2.736283166,88.91475123,-42.45846658,-41.41972057
0.996709399,-3.684506133,-4.781831526,-66.92593167,7.816328606,34.06483977
3.703250076,-2.836225902,-4.784260448,89.54995043,-36.08285756,25.21898774
-3.353422354,-0.032296833,-3.454737769,-31.00118306,33.54674031,-0.979996278
1.645652978,1.749710226,-2.943434859,-58.00232198,-42.47244614,-3.890192113
2.375354767,3.336416582,-4.728353463,20.50218718,1.660655789,44.25078874
3.389020386,-2.759207951,-2.859082427,-44.52807648,32.77293152,-34.07977844
0.242506909,3.927889701,-3.195079965,74.64529938,-28.73920254,30.58373396
3.620903717,0.32582123,-3.20427087,15.88821571,13.85737302,-33.85147915
0.50070839,-3.878487951,-3.146605254,34.62122775,-5.19152484,35.44198053
-0.163471713,0.210265806,-4.406051451,81.82039412,-4.471975335,-31.67521121
-3.144637461,-0.676821799,-4.483296045,-81.19388663,2.105651702,22.22788278
2.368540505,-3.536068052,-2.316025414,-40.18032029,13.37492863,-36.59634657
0.187763049,2.718959242,-3.073918681,-28.55130709,-4.620148835,5.879771687
3.302949668,-0.832677328,-3.741989313,-44.00817471,14.64934145,-28.22974148
1.165367842,0.349114764,-4.245470859,11.20812742,20.81730519,38.69321608
0.745541651,1.683620227,-4.157580172,40.09508063,-23.77632177,13.49263805
0.347695967,-1.411985152,-4.20822808,-69.78081252,2.417363025,13.2528065
2.216695818,-1.295046249,-4.866445459,78.69920057,-35.97319601,30.1688152
1.85479951,0.007196935,-4.463528296,31.65021834,-29.4187109,5.994724882
3.887733627,1.090743629,-3.411446286,35.70202895,-36.77798713,27.18254691
2.56665947,-1.567365141,-2.423202693,-18.83365428,-3.806052089,37.10622178
1.979359267,-2.703408045,-4.325934226,50.46367386,33.6328337,13.85906415
-2.268287418,-2.524702358,-2.736271408,62.6240384,-28.6688805,7.075148236
3.69681545,-3.55229104,-2.938433759,-88.81136713,1.291099658,40.38312938
-2.990360228,-3.860271109,-3.687337816,-81.80284695,-16.031902,-16.82105066
0.39511154,-3.843448999,-3.624169025,-11.68580301,-15.67430374,-36.14177799
2.933894872,1.974104247,-4.595411605,-0.700588874,-17.09422504,-43.88994452
1.787519412,1.186148714,-3.809719996,-21.23131367,8.331977946,-23.29671256
3.16931852,1.376870947,-2.94005164,39.85525381,38.01250879,-44.60247677
2.322124655,-1.845940703,-3.926454382,-17.18684915,20.15547931,-22.13180918
3.486235125,2.332929937,-3.939051962,-19.93441171,-35.63072776,17.28382735
-0.178015989,-2.233088085,-3.482269542,52.82302807,6.994533492,0.16793525
1.588257212,-1.406607841,-3.825483655,46.10338813,-17.16188086,-40.40330111
-0.694228107,2.450245803,-4.657884022,-54.55574867,26.26210628,12.19157059
3.196821158,2.089991889,-4.210952589,25.22652771,-10.48776204,2.488670796
3.021113769,0.798639092,-3.213417571,65.06339778,14.0989359,-33.20051844
1.703611665,-1.796851453,-2.29840817,28.39926511,-11.9818416,39.7968789
1.217816357,0.172003608,-4.182278943,3.380882739,-5.349395176,7.15583161
-0.768328185,-1.152730961,-4.46544494,-6.292535884,20.51109449,3.696049237
-1.360320243,1.872869809,-4.52292689,46.87665986,6.538787451,30.2284306
0.718318485,-1.400945094,-4.743810333,-31.57355964,39.74091389,-6.201308383
-0.711562362,1.346050769,-2.898499692,-85.82377909,13.87259642,7.571391691
3.04415014,-0.884909149,-3.225231842,-26.22904708,14.12869575,-42.31002256
2.419495807,1.920307679,-3.484297008,-39.35523873,20.84968397,-31.79367611
2.935123858,-2.557901143,-3.782918066,48.52042265,19.76831691,39.67015166
0.104586342,-2.44554929,-2.255004574,9.92613554,-37.97271378,23.75824847
-1.427267964,-3.501747395,-2.089769001,-49.56287218,27.69746241,3.185873945
-1.617871989,-3.038801273,-2.437287428,63.20488436,8.177341665,-38.55172635
-1.321777972,-2.924207119,-4.798502825,1.032096655,14.71199947,-44.73267362
2.262930193,1.558394104,-2.531852314,42.81240312,1.82164477,-18.32741522
2.81445706,-0.906580157,-2.122107558,41.19723466,19.57509604,31.63492472
-1.262287019,-3.203585513,-4.094449047,62.90254426,-28.88241121,-11.72958119
-3.689458329,-3.044627224,-3.314997836,21.58345712,-24.73750574,-8.274297939
0.141970332,3.170813528,-3.3640154,84.22020836,6.509723812,-23.13382402
3.974593012,2.457151478,-3.089384442,78.8708416,-36.04733416,-42.38729799
2.389656372,-2.37534852,-4.357322325,85.31724677,32.52469674,40.80501383
2.124900178,3.096059442,-2.830248904,-35.02644823,32.16469466,15.41897459
0.392209215,0.499188532,-4.566332423,-74.61557643,14.27657369,-44.8921206
-0.78126864,1.650625384,-2.360038862,-76.34109741,-10.4235505,12.78849312
1.631490682,0.706582531,-3.487324622,-59.02748746,44.9294758,1.970433923
2.003519607,2.995236198,-3.698007847,-22.6038979,-42.26593577,-26.40041121
2.321633124,-0.937588465,-3.169996562,11.40734187,-17.6030886,-35.9224209
3.199277082,-3.304681715,-2.871481107,1.80155595,-3.790471588,-20.68542522
3.424780687,0.199914851,-2.273934352,36.31744816,-23.19626072,-18.23015637
-2.579945389,-1.3565132,-4.625375157,59.1533332,-36.73597537,19.41215438
1.437726237,0.084258627,-3.502039473,53.73420875,25.80881567,-1.423485542
1.247262695,0.696656535,-3.240383692,-33.01023104,38.89964006,6.960034656
3.718017375,-3.309550787,-4.860387938,73.61591079,-43.30995421,-39.79344153
3.704413787,-1.7468296,-2.941327768,-4.941101877,14.18894407,41.83479198
0.021498074,-0.580837045,-4.471101476,-33.3069436,33.22484211,-32.07044095
3.389573204,-1.421322314,-4.61849351,52.80946376,39.0080182,26.81958581
3.397606653,-1.54233358,-2.421393798,-24.81806477,14.09272186,37.2879734
-2.707429247,-0.006913465,-2.272606086,69.25519469,-10.45020917,-36.54939193
1.741561245,-0.637386872,-2.025115173,22.14205287,-5.154291808,36.56827179
-3.126049482,-0.459559849,-2.772248599,-15.71371642,7.107598069,4.44751767
1.892061838,-2.732504092,-4.853976794,-0.554947574,33.22832044,28.94653431
-2.70184687,-1.868988709,-2.063665215,66.56180897,-24.31903822,-14.00220873
3.076392492,2.192740723,-3.286268072,41.5396622,-42.48502741,6.775721232
3.378687868,-1.071700636,-2.087492398,22.11825813,-17.71713934,21.78630922
2.254404392,-1.443683534,-3.273104131,5.686857389,33.83411501,-22.11257938
-2.267116537,1.474599793,-2.765096698,25.09894382,2.541131016,-19.23041821
2.129189433,-2.252793312,-4.066769354,-57.71326557,26.00710349,23.13455838
3.205566884,-2.249292472,-2.370121771,-87.90871234,32.7724048,-3.673034557
2.630304457,2.775848969,-3.090061011,-28.77583774,13.43349449,-24.42017978
3.919732904,3.094589142,-3.275954579,84.47632953,20.04727137,5.764184909
-2.812508271,1.143401149,-4.288841537,-59.21259284,-43.03097729,42.80193738
-0.260852248,0.222926249,-3.159882191,56.50011649,-35.13816176,35.16255121
1.484645138,-3.76374932,-2.259067029,65.79293924,1.254326372,24.91043625
1.123697011,0.869136417,-3.414105273,-82.06987869,20.57985327,3.290716824
3.417803399,2.056705286,-4.784619072,50.65299225,13.55392907,-21.15424349
1.062804476,-3.752746758,-2.712996619,-35.63543453,39.74424788,18.83457648
2.798595334,-0.020894964,-4.578273143,79.98511625,33.06919129,34.13572361
3.281300206,-2.349851625,-2.3882365,34.92958821,-11.2986534,-3.345314737
0.5750132,-0.891081919,-4.001529445,72.96029933,13.13494139,17.64820072
3.646460441,3.706054791,-4.755179114,-75.30924224,-35.0272838,-23.62304785
3.945205825,-3.177246055,-3.432120704,79.34141801,39.06850633,20.23024919
2.415652084,0.912013781,-3.55516992,37.64407788,-28.99951292,14.50752581
0.390661402,-0.475929854,-3.419441015,65.9745033,-5.462132897,-32.02595777
3.411437792,3.829906884,-4.58215082,45.84674855,-29.69161568,-0.029264838
-1.091728729,-3.395289512,-2.918290492,-11.61999961,14.42169642,36.1815763
-1.556337568,-0.448579061,-3.671659353,-74.54239349,-22.66950739,-43.95393756
-2.33086018,-2.997201056,-4.040382828,45.00788908,-41.52060524,-3.098175294
-1.004858587,0.225585688,-2.88157012,-82.87883566,-3.959871255,-4.206744656
2.261882085,-3.422170851,-4.030738544,39.73617323,-4.619987669,-2.795220637
-0.717868947,3.041377045,-4.10571077,-25.85181451,2.098272769,-42.86028206
1.741805383,0.661052396,-3.292073619,-10.69501327,-23.9915316,-40.3091762
0.663082295,2.268936,-2.896295133,-41.96391165,-30.38690496,-9.666322374
3.536113672,2.076111528,-2.131720905,1.567200248,0.911375005,-21.08932567
0.634530832,-1.386176643,-4.529636206,-39.35142469,26.37798984,-3.671096702
3.84331164,3.238977235,-2.936580164,34.3111454,-30.11988876,-2.048495629
-2.123821208,1.324780261,-4.289523604,65.11637488,44.83079525,-39.98727328
2.71201127,2.542123482,-4.182843144,-87.99534386,-4.359678987,24.95498328
3.261941735,-0.971213046,-4.796425444,4.845574802,1.07153004,15.603925
2.972353249,-3.805158767,-3.63061848,-60.95636361,1.283067704,42.50802965
3.653368827,-2.077474304,-2.139006183,65.97252312,13.13930862,43.35795107
2.188087537,0.979805148,-2.609660352,61.73478903,39.38213351,-22.07862447
3.086927875,-3.518614116,-2.011487101,-39.61247925,-42.92651294,20.25045921
-2.044387583,-2.026755955,-3.413720743,31.62511892,33.57288265,-7.559703637
0.815650968,3.083688661,-3.845074768,49.98710646,27.45617529,1.906469635
3.647215963,-3.943623292,-4.779242151,85.46220135,-5.674578587,12.44878031
-2.962963537,3.082548245,-3.89276563,-74.99839241,-28.90974323,11.94362587
3.975318849,-3.095727034,-2.580489243,87.34573179,-23.56916979,39.48462214
2.958926263,-2.93691976,-4.670846474,-62.02047236,15.2170401,-25.19488098
-0.511226316,3.994484394,-4.455131981,48.77540455,14.99681402,-34.5403339
-1.083633872,-1.40958565,-4.971253208,28.1762403,-17.42856886,31.88721937
1.997748693,-3.341253781,-4.907091129,1.056568852,-29.99287394,2.767144975
-3.454562807,-0.758579666,-3.782398008,35.43784798,7.607857859,-13.20484009
-3.713210282,-2.254666949,-3.119484732,-65.68213163,19.78150908,-0.044027041
2.22214526,-2.079998473,-2.51269467,-74.20974343,-22.95468651,-8.961886405
3.784207997,-2.476220491,-3.457468977,-45.69597846,1.426402625,6.751952398
2.141490172,-0.444234914,-4.285653151,18.30393975,1.837116252,20.20612573
-0.838911546,-3.0081383,-3.527096003,70.03506293,-10.16037657,-26.72896077
-1.10696157,3.554141632,-2.923736448,43.50431783,-9.942657659,38.82438376
0.946619911,-1.163422302,-4.324494004,-20.11700151,8.152205046,-12.37417629
1.526531094,2.467212093,-4.35482931,82.79945179,-29.92124799,24.33764021
3.740245545,-2.486082665,-3.65117258,-50.09815897,-23.97352845,15.67074492
3.178532013,3.634946006,-3.891632191,-45.940845,1.374007208,-12.18572328
1.634278296,-3.576839203,-3.116665294,-48.79390383,8.811721392,-6.133317817
2.42557011,3.445032092,-3.323704711,-37.06270586,-22.98747842,-20.93686317
0.452704866,2.287991959,-4.339807078,-34.7421713,31.87286444,-1.908057992
1.996078417,1.120933124,-4.94939762,-60.63378083,-42.78756882,14.79131033
3.410026872,0.191907543,-2.9978336,-69.55927511,8.696070272,26.69909714
3.443413441,-3.122800451,-4.388723468,27.56870709,-42.26713808,9.711485453
-1.490601283,-3.587815023,-3.155511226,-21.17428854,-0.090468204,-23.62347094
1.757865085,-1.79703761,-3.511206632,-28.01992745,26.58088726,41.54879418
0.984769954,-3.063082075,-4.402535078,53.76694165,-23.81904944,16.00410188
0.246803922,-0.007977513,-4.893460077,59.49540881,-5.534438997,-18.69422349
0.745449224,-0.866875593,-4.620496978,8.483120074,39.3103659,-14.28951381
2.376727363,3.060499406,-3.008913104,84.00101531,-29.68729216,32.23494713
3.119162593,3.357303797,-4.555214751,14.36916924,26.65807583,-5.767737759
2.957641478,-2.071098812,-4.894337868,23.91896171,26.63431781,-28.07360492
-2.243475801,1.265435403,-2.452348874,0.364009868,8.89091532,-27.4949574
3.039097359,0.559815192,-3.995926194,-58.58195588,-29.47667859,43.90938321
1.135339274,-0.223914017,-4.917659262,71.48403716,32.99745815,4.345649764
3.891337708,-3.605316998,-2.3680911,22.40109487,-37.3444403,-1.053137071
-1.687391053,-3.572885586,-4.860363399,-49.58446809,-29.03732961,32.66513059
-3.909936694,-1.504816709,-4.322258468,56.28021474,-16.3633516,19.9022681
-0.595630787,1.361347217,-2.158776165,35.28461329,26.78610191,9.284334862
0.672505267,1.667037402,-2.839798006,36.42657201,14.29716727,-28.55417691
-1.762611489,2.995074654,-4.573100275,-47.55425379,-17.40301799,-14.14450582
1.295162004,3.588214729,-3.413039579,-26.11533475,-17.32775007,-23.79314046
2.920222382,1.563889339,-2.477246353,17.73773602,33.50910546,25.81812876
1.539489083,-3.63715487,-2.42760056,22.84525907,20.21397983,42.69356434
2.328284749,0.796920056,-3.274403556,-18.2915304,14.93212361,-44.06045258
3.621522158,0.669784275,-4.381350045,-10.24955187,-23.73937109,26.82793265
1.706666917,2.196761835,-3.238091476,-40.39888114,20.72906504,-41.43224262
2.024562611,-2.165137293,-4.20577048,-17.04247127,20.17641276,9.250300302
3.156343789,3.851654386,-3.130187084,56.97404896,-4.308273804,-25.01525806
-2.800828764,2.387113928,-3.681596876,-37.39626193,33.47641004,-4.440891983
-3.327385645,0.196333374,-4.916622119,81.53229676,-29.27206994,-39.39275768
-0.981741084,1.473529991,-4.598729321,9.264267279,32.4981258,7.066382466
2.704832363,-3.5959344,-3.203473459,-23.86235072,-4.310456768,12.4201401
0.076103078,-2.706772746,-3.267104994,57.71267501,-42.24701656,24.94262714
0.896500749,-3.643925021,-3.87020642,61.05731247,44.76614964,-44.19702161
3.315800957,3.194945481,-4.563024447,67.59337753,20.83904275,-9.866953487
0.586626573,-0.246625552,-3.509567549,-84.1661055,-23.8805929,33.89909838
0.729919525,1.327432286,-2.196686581,56.41208751,14.66447881,-9.843888666
3.566506107,-3.814264275,-3.057815468,-42.37949364,21.70108207,32.24345724
0.077124651,-2.401851677,-2.333709022,-28.37210974,-6.052299538,42.30560657
-2.131965669,2.275503068,-2.35843556,-48.25416099,20.04449551,-27.49270729
2.823365383,0.486570389,-4.982569902,-86.23196769,-16.95838578,-39.20083697
1.025306854,-3.600412404,-4.674588846,-22.20122072,-5.298012865,-38.18776119
1.383796555,-1.576601197,-2.283609728,-1.604928113,-36.47599474,22.01261418
-0.983897985,1.007399024,-4.831626215,-88.40892891,-35.86007324,38.52471471
-1.313215467,2.447450287,-3.303085328,-53.06618732,-43.55046858,-21.0014331
-2.245976701,3.439280973,-3.16655795,-21.53960305,-5.825101999,-3.634134113
-2.956222418,3.44870689,-2.493925487,-6.764157599,20.89049018,13.61517764
-0.155217977,1.279126954,-4.277559357,25.44631423,39.25075545,30.42764262
2.907404789,0.106744369,-4.182474938,-45.37412221,26.84389718,-8.842684377
-0.775232373,3.717206689,-3.859689206,-75.65742167,2.207900698,-23.33789868
1.274575928,-3.285590639,-4.777239762,-69.1086051,-3.872073781,10.99154213
2.531590817,2.691744828,-2.188370878,-35.72264525,-11.52656186,-0.671777893
3.01484242,-3.997013842,-2.366141742,47.52931439,-4.827908362,35.27906311
1.002455232,2.951083217,-4.875070285,-84.67439449,-30.37357867,-14.73847228
1.702160949,0.737701971,-2.097833758,-34.67729948,39.38942207,-11.42601769
3.062270464,3.961450963,-4.22157509,69.07911519,33.71782105,14.03579636
0.623064664,3.329621769,-3.715699049,-25.20117692,8.681455853,-31.82973239
3.634580855,-2.016377309,-4.49131483,-57.46367121,-4.516493441,27.43633187
3.613404205,0.098381255,-2.82545778,-42.27435759,13.47330326,9.280124381
2.004784871,1.806420744,-3.286428909,27.47269258,-36.08717169,-37.74628814
3.469562393,1.926735938,-2.496066892,-58.55599763,33.55723621,26.49914785
-3.904112603,-2.575069248,-3.214214441,69.82296649,20.77019613,11.79712495
-0.95955361,-0.014987945,-4.802956945,-70.3235025,-23.36711012,9.090826651
3.30263103,-3.756249707,-2.513372124,-41.55802978,-41.79873172,26.28845818
-0.308404351,-2.189829241,-2.677249158,-11.0519302,39.56801572,-40.08199143
3.875801073,0.773617542,-4.932821142,-87.593557,-36.42016719,7.849385282
1.970473103,-2.43527303,-4.185487319,-76.2605826,-42.63986297,28.27697243
0.039133906,-2.259569252,-4.68238638,10.82679846,-23.75748108,-27.78499426
1.441221679,2.227920469,-3.695666704,35.2740281,-42.07127878,-41.97927384
-2.533681602,-3.223199673,-3.893072084,-55.97304843,27.40237991,5.49138032
1.171560065,3.251105219,-2.724810759,48.71460108,-16.29394291,36.82306627
-3.866149171,-2.547825583,-2.542906942,0.582781074,-41.67797344,10.80541181
-0.661684749,1.381816103,-2.084754727,46.80445765,-24.86036508,-20.39428978
0.057831458,-2.433596057,-2.587136531,82.81503298,-17.08905151,-16.18561012
-2.371861696,-1.743540445,-3.062805448,79.20284382,32.28072421,39.89519598
2.52980813,2.066436608,-4.555854651,-41.80497982,32.30001272,-35.28888822
-0.183324188,-2.452302863,-2.755111356,32.30461234,39.82002861,-13.06365322
0.54540541,-3.803746203,-2.827396409,-61.39344937,-23.22576233,8.357331422
3.510460861,-2.066451471,-3.651799952,-37.15809571,-17.65344717,32.6820498
1.966537838,2.142128369,-4.955471706,-25.94186268,-16.94509002,19.88479592
1.50712708,1.104075346,-4.226911309,41.04246722,-24.31414837,29.8282172
2.254268599,-3.750408914,-4.746455372,-77.17554659,-11.23009728,36.83282855
2.461328915,-2.995126816,-3.114583118,-80.67288902,20.47770253,8.181589409
-0.891217138,-2.035100375,-4.608108103,38.48830413,27.33606956,-6.750433423
1.750839983,-1.442984935,-4.189840327,-50.1091144,-10.4874895,19.85088215
3.690232688,-3.244214396,-2.610989476,34.52671343,7.549248378,-2.525354126
-2.876330285,-1.5145617,-3.37381113,46.64915305,25.97546059,41.24982078
-1.926632249,2.22971436,-4.75707869,81.46551158,-3.667322458,-30.00301198
1.805784952,-3.785764302,-2.575117257,-71.52826323,-31.24773745,30.43197891
2.755793408,-1.601392684,-4.833838017,75.85519553,33.27313733,-38.65934304
-3.279154721,3.894528238,-2.530820254,-78.60197111,-18.52543261,29.22873983
1.410020932,-3.473434474,-2.130671694,10.39858881,13.47162704,-14.99055888
0.317412706,-1.432437975,-4.312109193,87.64346382,-4.079222983,-7.905121925
-0.581126917,0.743416808,-2.408701495,55.62538746,-22.83330347,44.56031132
-1.638050023,-0.451578138,-4.431648584,28.34370999,13.57337002,-17.62891569
-1.066170355,-2.847082187,-4.965555966,-47.87319289,1.06135581,30.5257364
3.256153803,-2.784707996,-4.754336648,44.21527333,-4.337324116,31.36878636
2.735182143,-1.022095775,-4.421340815,5.387745757,1.866049056,-26.46839159
0.787513176,0.579161897,-3.591418637,-1.124285492,-41.83992682,18.5430477
1.873902848,-3.081745653,-3.600072046,88.45458815,40.39895646,-12.37340764
0.641440381,-2.465148716,-3.277545947,-5.629138449,-16.90996665,-2.16135644
-2.004582676,-0.825882151,-4.4974453,-12.91030149,40.58992294,-29.92748447
-3.664126973,1.473975657,-3.23855393,-59.618098,-18.04884726,30.14403578
2.214778344,0.36470465,-3.242975839,-57.54152089,-10.99447961,20.77431148
3.722495748,-1.294844672,-4.882087607,9.788624109,19.72458965,-27.48961263
3.460030956,0.54491338,-4.792434799,43.14571375,-23.59686813,-5.093301038
1.160159039,-2.079885431,-2.826712516,88.00041737,21.50022338,-5.364586018
0.744658237,-2.574767179,-3.337387123,-87.44539289,14.40252015,22.26015115
2.490216552,-1.667980587,-3.600479647,-58.66974429,-36.32418143,6.950438238
3.601906766,1.862818551,-2.141973038,89.23153843,39.18641895,-9.20146348
1.466215398,-1.101491069,-4.884202585,-25.59280743,-41.84511419,-40.58799324
1.344476357,2.57937926,-4.542333256,-71.58441055,-17.89784014,-34.81221589
-0.21358411,-2.831571145,-2.345525254,15.91537611,-11.22170545,10.83792603
0.528261493,1.82727781,-4.21311616,-36.4183504,32.57876817,-25.79016767
3.186156941,-0.108996954,-3.318140451,25.29966243,21.24045462,7.057958289
2.748748496,-2.986929874,-2.743111193,71.40830192,-42.16229233,40.89696383
-1.239700241,-0.201538345,-2.058116324,0.437534193,-16.69906775,-35.56500002
-1.492676832,-1.008080876,-2.794939109,34.67256848,-30.56720774,-22.93449596
0.057074994,-3.873840295,-2.308495496,-55.15176759,33.274767,-4.306467878
-1.201377459,3.1404697,-3.793753821,-3.740596198,-17.4191338,17.7327177
-1.034920059,-3.120875216,-4.656260212,67.92515183,26.16283985,39.0035873
1.208228729,3.0076086,-4.704055517,71.22753539,-5.26396699,-40.91007242
-3.42727785,2.958207158,-3.428785506,-53.68679768,-6.423141435,-1.122872411
2.138209624,0.050174719,-3.751386626,-75.73443268,-10.29009765,6.710591386
-3.049982732,3.375632827,-2.971482003,87.62808684,27.17763507,-8.036333887
-0.190402132,-0.729917236,-4.607019436,74.35787967,-10.92476403,-21.85444695
-0.986264729,1.499846688,-4.817552396,-38.60433277,-23.32811027,42.31714609
0.296797881,2.061403241,-3.371621321,-5.739829606,7.692661403,5.559161784
-0.873715226,-2.918074472,-2.122148335,-61.96142029,14.88487228,-14.60538615
2.642261124,0.817945755,-2.58537194,35.22211742,-11.65778967,16.2619888
1.375080167,-0.648999838,-2.800335444,-88.93031722,-11.09142543,-28.2760775
-3.744718229,2.733658417,-4.608605333,-53.20537538,26.36962138,15.06512199
-1.543771425,1.855263155,-3.960422427,-53.07879802,32.42389235,16.70663119
3.282738555,1.043448218,-3.868672835,-22.69701619,-29.7600016,11.26006553
-2.967057121,3.513735033,-4.857539598,-54.31311858,-11.36867732,18.99220685
2.26398748,-3.264994273,-3.15478849,-52.79992502,1.208954051,14.34755841
2.305720985,-2.590298299,-3.130430654,-12.50390666,15.05045778,1.646628065
2.926123654,-0.592358085,-4.428395443,60.61162342,-36.88658057,3.858603181
3.880394809,-3.767188403,-4.956221051,52.22242653,1.652516103,-3.334032324
-0.830732073,-1.996673144,-2.291966226,-5.259600698,15.04767466,-15.73101256
1.951451038,-1.599122167,-2.868585727,-34.32755471,19.47458301,1.014661683
-0.819977833,-1.986398874,-4.8140621,-11.6642275,-23.67806965,-16.72941392
3.861891445,-2.677950971,-4.744957098,-74.87162082,7.749391276,2.289822572
3.497940801,-0.334851464,-2.022491778,31.21651313,-16.51051453,-44.77756592
1.095018858,-3.812963345,-3.771499969,-49.75999835,33.66366026,-3.10753696
1.237973914,1.308250186,-3.134348191,65.09468945,26.53544426,-15.68262448
2.150840207,-1.593635591,-2.265368761,-84.51550803,-11.40298241,37.45784058
-1.687413421,-3.104109552,-2.501720795,87.86553439,-16.44182457,1.338512764
-3.134480876,-0.31590013,-4.15028567,15.2242033,-36.48834695,-25.1909335
2.076419531,-0.114693173,-2.502881348,53.98071595,26.07748777,37.17407073
-3.234538394,3.082541898,-4.324795057,88.76472781,-4.492066509,34.03224308
1.988477742,-2.904814611,-3.164829524,-18.36934777,-4.123217446,-7.965459939
0.291184907,0.369388546,-2.335848458,-25.73889055,-16.13339369,-34.35496819
-1.951442211,-1.202679298,-4.656979878,-87.42009707,-42.32368647,33.93698322
-1.645621869,0.258617896,-1.900044286,-46.84460528,-11.62945638,24.81957742
1.67229287,2.922590021,-4.482683982,-39.58648859,1.502611519,-35.87522358
0.114196918,-2.590865251,-3.825580432,-39.38779072,-23.50535729,1.830906552
-2.280975019,1.785368783,-4.527849158,-11.66786337,-4.390374341,43.92710936
-2.586103773,1.213230218,-4.250303844,3.041362108,19.65166161,-4.57739759
1.413138449,-0.789295333,-3.525225131,-63.31644711,-11.08116653,35.33823857
0.898416569,2.412138636,-1.949652929,-7.816218704,20.52570244,-0.278188025
1.398864934,-1.389585595,-2.922285265,81.19149347,-36.47828491,-2.69372004
0.992503268,-2.160447414,-1.729696756,-65.93367019,20.36012765,-8.328769203
-2.410505097,2.911119237,-1.680208307,-32.49408587,-15.93882637,-3.971284182
